N,P,K,temperature,humidity,ph,rainfall,label
24.438485550623593,68.22895193142975,18.897347313993293,29.467136548510915,63.93708276870667,7.109425295416468,66.86247901760964,blackgram
31.978004505925025,56.695571681688094,22.289173899134582,28.676332362303473,87.39346675369481,6.771725785836752,44.01769087223137,mungbean
77.95449005357729,48.1831456252515,22.236032837351743,23.113705656481155,62.8673780662178,5.592319524709958,70.64767245996012,maize
100.54178419635022,69.72131184978392,47.6835588671452,25.350634830702198,75.34981870218881,6.0187906257272745,114.66346484802185,banana
10.291447381388602,72.00561080694335,19.124542777128255,19.52135206923076,24.74613962851954,5.950277417845746,112.9857831868707,kidneybeans
57.834049615261314,46.41207930530443,45.259867163334874,42.48930751985531,90.25409880495631,6.589443446094433,88.14096105259748,papaya
13.520486253508402,69.37037136828593,18.605361020881983,21.023548913238724,64.05949296854939,7.238863124650611,52.77961033064908,lentil
35.39249528756494,66.63491172824038,15.096585150005128,30.052539196278225,69.39725215483408,6.667296157803929,66.9312854757398,blackgram
106.7972678710557,45.05341133901876,25.014998092369684,23.040487578649714,83.52787725532023,7.23634964889474,71.93998467193,cotton
39.11637563598759,24.22799645127743,39.22942948515114,23.668041979813562,93.43605640812139,6.435718486184708,110.02128024552911,pomegranate
73.69991190692983,57.15311535417414,18.462536852850793,20.035207529442335,56.0362973231763,6.722375931559812,109.55380439248309,maize
10.607823360684424,10.062286462593107,44.233817953187994,22.723333452231525,88.69931696443479,6.396093730047503,108.69792577489804,pomegranate
81.97296169240285,57.46905995918174,19.220330485021954,25.669985832042904,70.76255472427222,6.873946318493527,97.63340015212128,maize
29.935585879529917,74.51228189755062,81.03939507222574,19.446681741296498,16.96981354566755,6.402125142287017,68.40412124469057,chickpea
34.32689393753803,60.157090067510296,23.43642020959922,20.16414914627029,25.176251804885958,5.661100735999654,99.6114637558564,kidneybeans
39.32223806233954,16.892514025804537,45.304692883950814,18.126608574805797,90.21254316306384,6.9318351907035884,104.5816995626247,pomegranate
16.021524912279503,55.969957626607815,17.46346821781565,33.807716400130595,39.85261257511512,7.447410866440802,177.2730266193535,pigeonpeas
35.35793542180631,65.98904424212205,47.12819382736387,31.6825282640914,91.7658195698082,6.954986581462471,48.147742919312044,papaya
3.108914540637942,17.62572745749184,30.975150809848483,31.633614340966147,48.12189839921076,6.395981537151355,90.7675179626997,mango
89.5071539184106,84.75643397425465,55.14421125662828,26.62929992781078,76.31180649973221,6.289637054563553,92.6326238890802,banana
22.49376066542516,45.42471794201195,21.03544450241128,31.515048199090018,51.78309116172009,8.975447841458264,74.2686611774482,mothbeans
2.9251640449572616,48.905634792409906,18.052296889561028,28.005454176641607,64.6164725891401,3.6962715195258373,33.14037725153746,mothbeans
59.857624078446506,70.05286095250459,83.7368198632657,17.341921525644732,18.765792027229647,7.554801317060358,82.10981035478737,chickpea
90.6860376913402,12.180258270069377,45.86396258316515,24.558520791872848,85.7237544484732,6.347596741688326,47.75401037735327,watermelon
85.64590113156018,26.295951101267057,26.344975344315323,27.117295789167017,52.723054718602995,6.0778062895128,191.23589916716728,coffee
34.07555920154152,58.72011282270281,17.939556518188976,23.359055858534944,22.151742223000905,5.748650893476918,87.95314156231494,kidneybeans
86.79940463397725,53.906001160249744,20.79029684432184,25.621025655176105,63.592550923543904,6.572918534674833,109.84188185666937,maize
18.003835443357424,16.994753128647726,30.0483608269549,31.76782974698939,45.249656377689305,5.672755328304653,94.41199328986528,mango
31.02327522138523,24.85203002459469,12.142424616088547,17.992244274447717,89.78198459443692,7.0134010007502825,111.83222359476005,orange
113.48866262329875,33.29136454856248,32.78616369690526,25.940049405360938,62.239599270795516,6.552001209742409,154.72204954291036,coffee
6.037022334752772,6.726511796835545,8.602332708920535,27.735955526487206,94.54103754915532,7.194893174451454,114.05074180652265,orange
49.46552101403845,53.898918771889846,50.09750359610609,25.563362463309875,93.00817671281168,6.760252248419028,97.5255757510949,papaya
117.77264826742741,36.87293210189015,32.12007718247281,23.090301711266044,66.99271391309794,6.798074491297257,161.4868844354217,coffee
49.11091781216236,55.091453239505086,50.84324030802466,24.842167410924247,94.28400767838016,6.678656543830677,135.63795627196674,papaya
21.97657009504366,16.950360375176924,26.01837838028926,28.761088591983246,47.409547340442806,4.760342223346432,98.96655609533579,mango
71.19935924915637,55.63240137147636,37.21134774234793,23.13353269354549,86.11199079112663,6.484674732205001,176.26029929323562,jute
60.76238941227156,59.358944996157334,14.892792738565907,24.859832404601054,69.18246319304673,6.26564702622619,91.34821202774658,maize
28.687620628958793,21.530774628037946,45.082058602792884,23.394169272809254,93.3706960215738,6.745320907022109,105.52383742498961,pomegranate
71.12287468550278,45.88892984089653,38.991087603853124,20.19410169811393,82.08121531542291,7.238597502793964,192.67128468941016,rice
34.77846673996624,134.18680606781476,204.04067236291576,9.949021237083192,82.4749791007533,5.835473949043813,65.98543493258178,grapes
94.03794629365443,90.86032894226801,50.933904921152696,29.14283167581244,76.73940158494439,5.62265344188866,108.86552484966944,banana
89.18190101246077,47.49347735934562,38.56657942958678,25.57508312494286,71.93786326825412,6.002235369541554,152.3834890288275,jute
14.745188247660113,123.1287710094618,204.08015851184223,22.46196938769849,92.83615154088663,6.370827930238216,114.7887354412636,apple
104.56942929093435,76.72566942919315,52.20904065674799,29.190773850259514,76.1764801922536,5.8196833419925715,99.5842838255188,banana
5.939895957869331,30.366927067613794,39.99618239134051,22.74952850154125,91.23661215543027,6.352807975641357,107.00902232497378,pomegranate
107.23565079606722,71.23486908888883,55.05707199748794,29.391169876520323,83.67994054533392,6.095589560462605,117.43854508414995,banana
83.63233177308243,37.08781644587003,42.23374326087408,25.38381487650263,80.92930228979857,6.681862946388842,170.17983737947694,jute
2.930542676016811,58.42796237794596,21.190734162909614,25.449977130505065,46.86368264184017,9.162167113708474,56.12203670972479,mothbeans
26.991487153384245,10.048766232360938,33.16764352659647,27.80905457749643,97.14829053232414,6.462208060917186,154.1255340381589,coconut
101.56529657905179,33.74135821744369,33.408937788272915,26.98417575608086,62.25899493627678,6.914397771318811,142.6233009456561,coffee
14.153534214065237,24.87076778705147,40.05673890785698,20.12420361830329,90.86929715431863,6.410296996756131,104.10483900391415,pomegranate
129.3675017459242,59.94323075554749,21.535475916383252,24.65734847740541,78.95141707331513,5.9390327917910275,72.03432417352623,cotton
5.900011985669902,123.94199350663716,200.24946331726193,23.032430122860074,93.75097547820029,5.974748156096965,109.6853643152372,apple
92.54167844122117,20.723729960614108,48.65548254858128,25.665301609306752,82.08012900457769,6.38034190979685,55.719771399967804,watermelon
8.096127333904075,45.00328988278976,17.511774130070048,27.921789221159205,85.38331795075858,7.004498350604813,42.10361280133319,mungbean
86.10126421003316,59.42616864805002,35.456291044832,25.876696586441266,82.16407928504832,6.95547154031623,244.42361842953565,rice
2.9275098436977904,71.77829445432316,23.63317517699013,36.541721204875515,57.900296289858076,6.0383238396378776,121.71732630716018,pigeonpeas
0.8523012189864141,26.896880298588282,35.60451378246187,23.934182542492678,93.41626105068535,5.6742551067341385,104.77112311197006,pomegranate
21.86506613163738,78.38018303979742,75.91647583024356,17.70301305435362,18.702471926519273,8.623531876978554,76.15298841487977,chickpea
20.214693660918847,44.51839823434351,17.853905143097812,28.189626455307874,84.01090071264248,6.7727691535013,37.75649089312905,mungbean
37.81636709914919,51.340128298658016,51.91769682851417,32.68162750031423,90.64141272283602,6.933858536270994,78.21272470750239,papaya
93.43521228794839,83.2822408287871,45.70575463744126,29.399155136936653,83.78381677433111,5.772289597161449,109.91129356508971,banana
39.18283865725826,29.662512311632693,38.341356164047,20.152618098026206,87.89032994680669,6.964249974334236,107.68305882942317,pomegranate
68.34740100309294,46.02181787195502,41.19751541733295,23.636585304202963,80.28155946685733,5.007345019791907,263.29898920711395,rice
110.47000037644156,49.784500618620484,15.29861663558263,25.1512315867377,80.54154594352573,7.884350068062605,85.37857450957334,cotton
84.70906783693216,37.208023120251376,39.668425035776174,24.484179287169546,82.65879796837136,6.360776950966767,223.5722645191937,rice
31.396979466014308,29.07321973992919,25.267149106953358,28.244051060348664,46.8751389911722,5.018052381788084,97.86614192569284,mango
59.8726045524074,44.01840286498713,23.086650112365138,24.774012085714766,69.97044112894741,5.735983509435332,76.14918147970484,maize
72.54751370852476,57.2217873515752,42.3125420729836,21.46060908206031,85.13129979096658,5.821736729395194,272.2035293477741,rice
107.93471149480536,89.19709587073325,52.94187226217519,29.164323357138148,80.14990635041403,5.910426189108569,112.31909182921353,banana
8.872003463992687,138.8795690371284,199.22639866854695,23.287691330161987,94.5989728214632,5.8622512335496415,105.11470095032496,apple
5.848402323848182,128.3104669856011,200.5553894697933,25.981730795942667,82.75720644099808,5.8449646254094745,69.48909801134074,grapes
27.96932321385825,59.10011075991585,22.61423383365088,30.815243628763028,52.33618069747845,7.041413544316091,170.8986010217622,pigeonpeas
19.787873514999493,62.525785300834556,18.334684102199734,29.30438890647031,65.14418348114722,7.364220124385761,61.55379748753447,blackgram
95.43994644021758,73.89328556756259,50.60707476811815,25.902386785703484,80.33829347600442,6.013026977170331,110.10812893079543,banana
91.73893046684134,39.99717682859127,30.210944322612477,23.31222400807829,55.13284249675592,6.025138718431954,171.32613082727394,coffee
104.58542066067521,79.99799040736634,53.571332012475686,27.06880726614506,81.48057137150876,5.883310174748696,110.10652098244691,banana
39.56257210355384,143.8873906004469,196.3056827070099,22.782125143589727,92.07349866605479,5.979582205768835,106.86996278020901,apple
53.3236195270176,54.549252009615074,54.690289063315205,33.258568423892974,90.63086017899883,6.706669512861724,234.0073122636306,papaya
54.32340620463463,61.14519507161215,77.05199809708375,18.74150427577613,15.594446739888022,6.208045929139166,77.33000164759386,chickpea
30.834348706350706,30.193000936398867,28.913324346298065,26.589324719507147,91.13140155366348,5.5458401829095525,179.2759951067756,coconut
42.85287031345589,68.31233991457782,20.512123572920913,29.661310134632256,65.96375963047655,7.48642193160371,70.13755556840881,blackgram
21.767515593514766,80.45632188300203,20.25299201830554,28.1433069235067,67.99608348647702,7.351489913682185,64.2652828706906,blackgram
5.68727573475638,37.193980901792294,17.051067809620957,28.018332632114447,80.31726706050182,6.7673947905908,38.005902098936325,mungbean
60.124041975640374,36.94154720835119,38.63362180680453,26.601092201319606,83.03704515800398,6.03009048811616,161.72658310529823,jute
29.10307566443745,139.2288013989584,205.17988375750207,23.663488295014712,94.00869431210313,6.164757012302173,116.73351773155578,apple
32.602084392674286,11.380898702298598,14.966945848764249,30.245442536435966,91.8732394135619,6.055243263232714,117.11626282578439,orange
38.92642266008798,36.79187978246966,24.922221604054034,33.367282859949896,45.81732048317337,6.954909282489843,98.0202555910935,mango
0.8531267772363871,65.56835425920856,23.513943963659177,28.544368553399053,62.12580990294456,7.844007727576988,52.60027466944052,lentil
31.114662566694136,67.33466442906517,45.07124629188996,42.87582590783622,90.18431002967527,6.93691341396228,196.35213830031776,papaya
11.230021060723633,18.015860105394395,42.36538197658443,21.556039105948855,95.09212189581864,5.9310802763949795,102.61796185182045,pomegranate
25.292549817170993,67.86485924986626,18.919026915972356,29.423657026745087,64.37361230705238,7.10506764082933,66.9845336448801,blackgram
24.479220596871546,142.98048521357975,198.99895889608624,23.849488936830294,92.87333673962985,6.016509984919506,100.99737811332194,apple
120.90046085885585,35.51452066744596,24.81447960240834,23.649626234521683,82.17475830198282,7.349509629942039,99.08968738298432,cotton
15.533955403313586,27.882847657458193,31.369797095562568,28.84957995239729,99.71286618263638,6.214632222342621,225.75595684046672,coconut
89.48179625219676,46.36991215568633,41.97288014770681,24.009960247348875,80.77815011699366,7.503806721733091,250.7830560893288,rice
6.016882556619406,7.078797077209553,7.684855629573576,27.65154616321563,94.44387391187759,7.206508824856373,114.09118234084687,orange
25.5053256787154,75.5437842371378,17.002166386591913,31.800752945060445,68.55280065873326,7.225981160092721,61.213685042642304,blackgram
26.10505218922526,64.94874007272472,21.786576615841817,17.887088473603008,18.777484519332695,5.945501785242141,142.73582957382442,kidneybeans
109.08008731768412,11.785028737063483,48.52607013896921,29.412905421564755,92.08871996738266,6.703786322716485,20.32558731191868,muskmelon
27.427248699436085,45.172075054218034,22.339288980290032,29.647138597472253,80.37830183972021,6.495354519454298,55.806941503538184,mungbean
95.38782576446945,11.975643277298701,51.009055400194235,25.712075996870457,84.74020949055215,6.67387799204102,44.25103208028512,watermelon
65.54142363507937,68.94006290301573,46.354002101241335,23.703100366135907,93.88611103564178,6.917128444949644,86.91821320711469,papaya
29.039820095535838,7.9306530834345565,28.273510282008623,26.936147413800043,91.60625749359914,6.100635175716536,214.71276942161796,coconut
4.281195622153645,45.81508313511103,15.007817055761386,31.016137904042587,62.263749505022126,3.51905257629479,64.0224535423398,mothbeans
18.33275622995849,57.882225061233115,16.685649689032868,21.580688248437216,38.803156421295604,4.976376635779949,181.1651866350401,pigeonpeas
29.418100453522097,7.251228684693801,28.387160614710243,26.912979503263337,91.45467065256175,6.1023203432528135,214.66769906269582,coconut
7.228759809381787,21.105691965023695,35.568958894432576,25.72716432255413,94.71014011107712,5.766780944427456,131.0796015760743,coconut
51.699952093888754,71.40454010631696,15.986067460372768,27.711802916837907,68.67173333858592,7.063225440486552,71.21648978317977,blackgram
35.81235275985301,26.027973191097935,25.925789120534606,30.125802859126406,50.83443446536672,6.818072528694037,95.34888079651108,mango
51.62396638267218,69.94899201331478,16.883057170827893,33.69092911168964,66.52882883611844,7.547754036044725,67.70611029374223,blackgram
139.56824162593298,45.13113757813783,15.182880724298279,25.647552522484467,80.20467436196105,5.79969096847065,98.78039813689294,cotton
30.727350778737197,25.797546232904153,9.792345244744764,11.762844518692885,93.37050911769101,7.56988070160589,103.48838279382288,orange
26.528592715956,51.48977489587103,24.373540989196112,28.83624120680716,52.6168513862687,7.785805198227085,55.32787396349307,mothbeans
18.29421921691041,78.6679701844551,19.820932022349044,20.305772360996716,23.429338640870736,5.888178941859356,139.2940400844685,kidneybeans
19.866841830190527,6.923095221315399,44.41991612489373,18.861983816654057,88.94591187622284,6.081166336260531,112.74687051944882,pomegranate
55.479392817273094,66.9933228550156,15.845395953514195,34.337777926209725,69.43676210028151,6.595064397021646,70.32135953090992,blackgram
